;Sigla da Matéria Legislativa;Ano da propositura;Número da propositura;Ano da propositura.1;Ementa (texto em linha única);Ind. Destinatário;Ind. Motivo;Ind. Endereco;Ind. Adm.Regional;Ind. Bairro;Nome;Partido (último);Latitude;Longitude
3317;IND;;250;1993;SR. PREFEITO PLACA INDICATIVA DE LOGRADOURO NA RUA DA. LETICIA CINI, ALTURA DO NO. 52,JD. PERI, AR/FÓ;;PLACA DENOMINATIVA;LETICIA CINI, R.;AR-FO;JARDIM PERI;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.45841;-46.6549
3318;IND;;251;1993;SR. PREFEITO ENTULHO JOGADO EM VIA PÚBLICA, RUA ITAMARATI ALTUR RA DO NO. 142 A 162 PONTO FINAL DO ÔNIBUS USP-BUTANTÃ, SACOMÃ, AR /IPIRANGA;;ENTULHO/SACOMALIXO;ITAMARATI, R.;AR-IP;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.6117;-46.59287
3319;IND;;252;1993;SR. PREFEITO PERMISSÃO DE USO A TÍTULO PRECÁRIO E GRATUITO DE Á REA DE PROPRIEDADE MUNICIPAL LOCALIZADA NO JD. CRIS, CAPÃO REDONDO, NA RUA CRISTALINA, AO LADO DO N. 446, EM FRENTE AO JD. CRIS/ CAPÃO REDONDO, AR/CAPELA DO SOCORRO;;AREA MUNICIPAL/CESSAO DE AREACAPAO REDONDO;CRISTALINA, R.;;JARDIM CRIS;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.6724;-46.75566
3320;IND;;253;1993;AO SR. PREFEITO ASSUNTO: ALTERAÇÃO DO SENTIDO DE DIREÇÃO DE LO GRADOURO PÚBLICO, LOCAL: RUA DA ALFÂNDEGA, BAIRRO: BRÁS.;;BRAS/TRAFEGO URBANOMUDANCA DE MAO;ALFANDEGA, R. DA;AR-SE;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.54213;-46.62415
3321;IND;;254;1993;"AO SR. PREFEITO ASSUNTO: MUDANÇA DE ""PONTO DE ÔNIBUS"".";;CASA VERDEPONTO DE ONIBUS;URBANO DUARTE, R.;AR-FO;VILA BARUEL;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.50509;-46.65546
3322;IND;;255;1993;AO SR. PREFEITO ASSUNTO: ASFALTAMENTO DO PÁTIO E CORREDOR DE ACESSO DE VILA OFICIALIZADA, LOCAL: TRAVESSA WALDEMAR BONIZZI ALT. DO 1.143 DA RUA DR. AUGUSTO DE MIRANDA, BAIRRO: VILA POMPÉIA.;;PAVIMENTACAOVILA POMPEIA;VALDEMAR BONIZZI, TR.;AR-LA;VILA;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.53309;-46.69057
3323;IND;;256;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE PONTO DE ÔNIBUS, LOCAL: AV. CASA VERDE ALTURA DE NO. 1380 SENTIDO BAIRRO/CIDADE.;;CASA VERDEPONTO DE ONIBUS;CASA VERDE, AV.;AR-FO;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.50281;-46.65988
3324;IND;;257;1993;AO SR. PREFEITO ASSUNTO: ASFALTO, LOCAL: ALTO ANGICO, BAIRRO: VILA FRIGOLI/JARDIM POPULAR - AR/PENHA.;;PAVIMENTACAO;ALTO ANGICO, R.;AR-PE;VILA FRUGOLI;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.51743;-46.49964
3325;IND;;258;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE SEMÁFORO PARA PEDESTRE, LOCAL: RUA MARIA ANTÔNIA (PROXIMIDADES DA JUNTADA COMERCIAL DO ESTADO DE SÃO PAULO - JUCESP), BAIRRO: VILA BUARQUE.;;JUNTA COMERCIAL DO ESTADO DE SAO PAULO - JUCESPSEMAFORO PARA PEDESTRE;MARIA ANTONIA, R.;AR-SE;VILA BUARQUE;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.54662;-46.65062
3326;IND;;259;1993;AO SR. PREFEITO ASSUNTO: MANTER UMA OU MAIS CADEIRAS DE RODAS, NOS CEMITÉRIOS MUNICIPAIS, PARAUSO DE PESSOAS COM DIFICULDADES DE LOCOMOÇÃO NO ACOMPANHAMENTO DE ENTERROS OU VISITAS ÀS SEPULTURA.;;CADEIRA DE RODAS/DEFICIENTE FISICOCEMITERIO;;;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;;
3327;IND;;260;1993;AO SR. GOVERNADOR DO ESTADO DE SÃO PAULO,A CONVENIÊNCIA DE DETER MINAR ESTUDOS NO SENTIDO DE QUE ATRAVÉS DE UM ACRÉSCIMO PERCENTUAL NA TAXA DE LICENCIAMENTO DOS VEÍCULOS, SEJAM ELIMINADOS OS PEDÁGIOS EXISTENTES NAS RODOVIAS ESTADUAIS.;;PEDAGIO/TAXA DE LICENCIAMENTO DE VEICULOSRODOVIA ESTADUAL;GOVERNADOR, SP;;;OSVALDO GIANNOTTI;PARTIDO PROGRESSISTA BRASILEIRO;-23.57131;-46.40393
3328;IND;;261;1993;AO SR. PREFEITO ASSUNTO: COLOCAÇÃO DE REDUTORES DE VELOCIDADE, LOCAL: RUA NATAL MEIRA DE BARROS, BAIRRO: JD. ARICANDUVA.;;REDUTOR DE VELOCIDADE;NATAL MEIRA DE BARROS, R.;AR-PE;JARDIM ARICANDUVA;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.56318;-46.51327
3329;IND;;262;1993;AO SR. PREFEITO ASSUNTO: CANTEIROS CENTRAIS, LOCAL:OS CANTEIROS DA AV. REPÚBLICA DO LÍBANO, BAIRRO: JD. PAULISTA, AR/PINHEIROS.;;CANTEIRO CENTRAL/IBIRAPUERACONSERVACAO DE LOGRADOURO;REPUBLICA DO LIBANO, AV.;AR-VM;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.58447;-46.66364
3330;IND;;263;1993;AO SR. PREFEITO ASSUNTO:COLOCAÇÃO DE GRADIL DE PROTEÇÃO NOCE BOLÃO NO SENTIDO PENHA-CIDADE UNIVERSITÁRIA, LOCAL: NA MÃO ESQUERDA DO CEBOLÃO BEM NO ALTO DA PONTE SOBRE O RIO TIETÊ, BAIRRO: JAGUARÉ.;;CEBOLAO/JAGUARE/PONTEGUARD RAIL;TIETE, RIO;;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.48073;-46.40732
3331;IND;;264;1993;AO SR. PREFEITO ASSUNTO: COLOCAÇÃO DE LOMBADAS, LOCAL: RUA 09 DE NOVEMBRO, ALT. DOS NÚMEROS 335, 450 E 200, BAIRO: VILA NOVA CACHOEIRINHA, AR/FÓ;;LOMBADAVILA NOVA CACHOEIRINHA;NOVE DE NOVEMBRO, R.;AR-FO;VILA BELA VISTA (AR-FO);NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.4712;-46.6572699
3332;IND;;265;1993;AO SR. PREFEITO ASSUNTO: COLOCAÇÃO DE LOMBADA, LOCAL: RUA MARIA LOPES, ALT. DOS NÚMEROS 100,170,300, BAIRRO: HORTO FLORESTAL.;;HORTO FLORESTALLOMBADA;MARIA LOPES, R.;AR-ST;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.4572499;-46.62852
3333;IND;;266;1993;AO SR. PREFEITO MUNICIPAL, SE DIGNE ADOTAR AS PROVIDÊNCIAS NECES SÁRIAS, NO SENTIDO DE QUE O MOTORISTAS DE TÁXIS SEJAM AUTORIZADOS A APANHAR PASSAGEIROS NAS FAIXAS PRIVATIVAS OU CORREDORES DE ÔNIBUS.;;CORREDOR DE ONIBUS/TAXISTATAXI;;;;VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO;;
3334;IND;;267;1993;AO SR. PREFEITO MUNICIPAL PROVIDÊNCIAS DE SEREM CRIADAS FAIXAS EXCLUSIVAS DE RODAGEM DE CAMINHÕES NAS SEGUINTES VIAS: MARGINAL DO TIETÊ, MARGINAL DO PINHEIROS, RADIAL LESTE, AV. ARICANDUVA,AV. SALIM FARAH MALUF, AV. BANDEIRANTES E AV. RICARDO JAFET.;;FAIXA DE CAMINHAO/MARGINAL DO RIO TIETEMARGINAL DO RIO PINHEIROS;ARICANDUVA, AV.SALIM FARAH MALUF, AV.;;;VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO;-23.53661;-46.58272
3335;IND;;268;1993;SR. PREFEITO COLOCAÇÃO DE UM POSTE COM LUMINÁRIA NA RUA SÃO PEDRO DA UNIÃO, 14 AR/SM;;ILUMINACAO PUBLICAPOSTE;SAO PEDRO DA UNIAO, R.;AR-SM;JARDIM PARAGUACU;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO;-23.59743;-46.50367
3336;IND;;269;1993;SR. PREFEITO RONDA PERMANENTE DA GUARDA METROPOLITANA EM FRENTE A ESCOLA MUNICIPAL DE 1O. GRAU NO JD. SINHÁ, NA AV. LONDRES,132 AR/VP;;GUARDA CIVIL METROPOLITANA - GCMPOLICIAMENTO;EMPG JARDIM DONA SINHALONDRES, AV.;;PARQUE BANCARIO;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO;None;None
3337;IND;;270;1993;SR. PREFEITO LIGAÇÃO DA RUA SÃO PEDRO DA UNIÃO COM A AV. NOVA BRASÍLIA, AR/SM;;PROLONGAMENTO DE RUA;NOVA BRASILIA, R.SAO PEDRO DA UNIAO, R.;AR-SM;JARDIM PARAGUACU;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO;-23.59743;-46.50367
3338;IND;;271;1993;SR. PREFEITO LIGAÇÃO DA RUA SÃO JOSÉ DO ORIENTE COM A AV. NOVA BRASÍLIA, AR/SM;;PROLONGAMENTO DE RUA;NOVA BRASILIA, R.SAO JOAO DO ORIENTE, R.;AR-SM;JARDIM PARAGUACU;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO;-23.59544;-46.50583
3339;IND;;272;1993;SR. PREFEITO COLOCAÇÃO DE UM POSTE COM LUMINÁRIA NA RUA SÃO PEDRO DA UNIÃO, AR/SM;;ILUMINACAO PUBLICAPOSTE;SAO PEDRO DA UNIAO, R.;AR-SM;JARDIM PARAGUACU;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO;-23.59743;-46.50367
3340;IND;;273;1993;SR. PREFEITO PAVIMENTAÇÃO NA RUA ALVES RODRIGUES, SITUADA NO PQ SÃO RAFAEL, AR/SÃO MATEUS;;PAVIMENTACAO;LEONICE ALVES RODRIGUES, R.;AR-SM;PARQUE SAO RAFAEL;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL;-23.61921;-46.4685
3341;IND;;274;1993;SR. PREFEITO PAVIMENTAÇÃO NAS RUAS ALZIRA MONTEIRO ESPOLADOR, DOUTOR GERALDO DE QUEIROZ FERREIRA, VILA BANCÁRIA, BAIRRO DO SAPO PEMBA, AR/VILA PRUDENTE;;PAVIMENTACAO;ALZIRA MONTEIRO ESPOLADOR, R.GERALDO DE QUEIROS FERREIRA, DR., R.;AR-VP;JARDIM SANTA ALEXANDRINA;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL;None;None
3342;IND;;275;1993;SR. PREFEITO MÃO ÚNICA DE DIREÇÃO DA AV. DO ORATÓRIO PARA A R. JOÃO MANOEL DE MATOS, LOCALIZADA NO JD. GUAIRACÁ AR/V.PRUDENTE;;MAO UNICA;JOAO MANUEL DE MATOS, R.ORATORIO, AV. DO;AR-VP;JARDIM GUAIRACA;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL;-23.59904;-46.53646
3343;IND;;276;1993;SR. PREFEITO LIMPEZA DARUA OLAVO FAGGIN, JD. TRÊS MARIAS, AR/ SÃO MATEUS;;LIMPEZA PUBLICA;OLAVO FAGGIN, R.;AR-SM;JARDIM TRES MARIAS (AR-SM;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL;-23.60891;-46.47095
3344;IND;;277;1993;SR. PREFEITO SOLICITAÇÃO DE ATENDIMENTO DE ANTIGAS E JUSTAS AS PIRAÇÃO DOS MORADORES DAS RUASALBERTO LAZARA, CLARA PETRELA, JULIA GRISI, TODAS NO JD. SÃO ROBERTO, AR/V.PRUDENTE;;ABERTURA DE RUA;ALBERTO LAZARI, R.CLARA PETRELA, R.JULIA GRISI, R.;;JARDIM SAO ROBERTO;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL;-23.62159;-46.50171
3345;IND;;278;1993;SR. PREFEITO INSTALAÇÃO DE LOMBADAS NA RUA OSVALDO ALVES ROCHA, JD. GUAIRACÁ, AR/VILA PRUDENTE;;LOMBADA;OSVALDO ALVES ROCHA, R.;AR-VP;JARDIM GUAIRACA;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL;-23.59973;-46.53691
3346;IND;;279;1993;SR. PREFEITO DESOBSTRUÍDA A VIELA QUE SE SITUA ENTRE OS LOTES 29 E 30 DA RUA ANTONIO BONPORTI, BILA BANCÁRIA, DISTRITO DE VILA PRUDENTE;;LIMPEZA PUBLICAVIELA;ANTONIO BONPORTI, R.;AR-VP;JARDIM SANTA ALEXANDRINA;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL;-23.46248;-46.62736
3347;IND;;280;1993;SR. PREFEITO INSTALAÇÃO DE PONTOS DE LUZ EM TODAS AS PARADAS DE ÔNIBUS DO MUNICÍPIO DE SÃO PAULO;;ILUMINACAO PUBLICA/SEGURANCA PUBLICAPONTO DE ONIBUS;;;;ZULAIE COBRA RIBEIRO;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;;
3348;IND;;281;1993;SR. PREFEITO ASFALTAMENTO NA RUA PEDRO ARANHA PACHECO, JD.MIRI_ AN, S.MIGUEL PAULISTA, AR/S.MIGUEL;;PAVIMENTACAO;PEDRO ARANHA PACHECO, R.;AR-MP;JARDIM MIRIAM (AR-MP);JOSE FERREIRA DO NASCIMENTO;PARTIDO PROGRESSISTA BRASILEIRO;-23.52006;-46.39621
3349;IND;;282;1993;SR. PREFEITO PONTO DE KOMBIS CARGA FRETE NA RUA COMENDADOR AFON SO KHERLAKIAN EM FRENTE AOS NÚMEROS 37 A 75, MERCADO, AR/SE;;PONTO DE CARGA E DESCARGA DE MERCADORIAS;AFONSO KHERLAKIAN, COM., R.;AR-SE;MERCADO (BAIRRO);JOSE FERREIRA DO NASCIMENTO;PARTIDO PROGRESSISTA BRASILEIRO;-23.54186;-46.63114
3350;IND;;283;1993;"SR. PREFEITO ATERRO E ALAMBRADO NO CAMPO DE FUTEBOL ""JD. STA. MARIA, AR/ITAQUERA";;ATERRO/CERCACAMPO DE FUTEBOL;;AR-IQ;JARDIM SANTA MARIA (AR-IQ;JOSE FERREIRA DO NASCIMENTO;PARTIDO PROGRESSISTA BRASILEIRO;;
3351;IND;;284;1993;À TELESP ASSIUNTO: INSTALAÇÃO DE TELEFONE COMUNITÁRIO, LOCAL: RUA: TEREZA RUIZ 72, BAIRRO: JAGUARÉ.;;JAGUARE/TELESPTELEFONE COMUNITARIO;TERESA RUIZ, R.;AR-BT;;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.55232;-46.74869
3352;IND;;285;1993;À TELESP ASSUNTO: INSTALAÇÃO DE TELEFONE COMUNITÁRIO, LOCAL: AREIAS ALVAS,207, BAIRRO: JD. DAS FLORES AR/STO. AMARO.;;TELEFONE COMUNITARIOTELESP;AREIAS ALVAS, R.;AR-CL;JARDIM DAS FLORES;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.67529;-46.73997
3353;IND;;286;1993;À TELESP, ASSUNTO: INSTALAÇÃO DE TELEFONE COMUNITÁRIO, LOCAL: JO VA RURAL CONDOMÍNIO 03 - BAIRRO: JAÇANÃ.;;JACANA/TELESPTELEFONE COMUNITARIO;CONJUNTO HABITACIONAL JOVA RURAL;AR-ST;;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.45169;-46.57754
3354;IND;;287;1993;À TELESP ASSUNTO: INSTALAÇÃO DE TELEFONE COMUNITÁRIO, LOCAL:AV. GUAPIRA, 1258, BAIRRO: JAÇANÃ.;;JACANA/TELESPTELEFONE COMUNITARIO;GUAPIRA, AV.;AR-ST;;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.48081;-46.60077
3355;IND;;288;1993;AO SR. PREFEITO ASSUNTO: PROCEDER O FECHAMENTO DE BURACO, NA RUA JOSÉ DA FROTA HOLANDA, ESQUINA COM A RUA DOMINGOS CERQUEIRA ADMINISTRAÇÃO REGIONAL DE SÃO MIGUEL PAULISTA.;;BURACO;DOMINGOS CERQUEIRA, R.JOSE DA FROTA HOLANDA, R.;AR-MP;PARQUE BOTURUSSU;ARNALDO DE ABREU MADEIRA;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;-23.49985;-46.48543
3356;IND;;289;1993;AO SR. PREFEITO ASSUNTO: CASCALHAMENTO, LOCAL: RUA KOTINDA, BAIRRO: JD. CORISCO AR/SANTANA.;;CANTAREIRACASCALHAMENTO;KOTINDA, R.;AR-ST;;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.43111;-46.58905
3357;IND;;290;1993;À SABESP ASSUNTO: LIGAÇÃO DE REDE DE ESGOTO, LOCAL:RUA SARGENTO GILBERTO MARCONDES MACHADO, 125 ALT. DO NO. 4041 DA AV. MORUMBI. BAIRRO: JD. LEONOR.;;REDE DE ESGOTO;GILBERTO MARCONDES MACHADO, SARG., R.;AR-BT;JARDIM LEONOR;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.59935;-46.70747
3358;IND;;291;1993;À SABESP ASSUNTO: LIGAÇÃO DE REDE DE ÁGUA, LOCAL: RUA CÔNEGO ANTÔNIO PINTO, 51 A, BAIRRO: PEDREIRA - AR/STO. AMARO.;;PEDREIRA (DISTRITO)REDE DE AGUA;ANTONIO PINTO, CON., R.;AR-SA;JARDIM DA PEDREIRA;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.69356;-46.66635
3359;IND;;292;1993;À SABESP ASSUNTO: LIGAÇÃO DE REDE DE ÁGUA, LOCAL: SÍTIO CONCEIÇÃO AR/GUAIANAZES.;;GUAIANASES/REDE DE AGUAJARDIM PEROLA II;CONJUNTO HABITACIONAL SITIO CONCEICAO;;JARDIM PEROLA I;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.58082;-46.38812
3360;IND;;293;1993;À SABESP ASSUNTO: CONCESSÃO DE TARIFA ECONÔMICA, LOCAL: RUA DO MINGOS LISBOA, 104-ED. CARVALHO II, BAIRRO: GUAIANAZES.;;CONTA DE AGUA E ESGOTO/REDUCAO DE TARIFASEDIFICIO CARVALHO II;CONJUNTO HABITACIONAL JOSE BONIFACIODOMINGOS LISBOA, R.;;;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.53996;-46.42619
3361;IND;;294;1993;À SABESP ASSUNTO: REVISÃO DA REDE DE ESGOTO, LOCAL: RUA CJ. SÍ TIO DA CONCEIÇÃO, ALT. DO NO. 680, BAIRRO: SÍTIO DA CONCEIÇÃO.;;GUAIANASESREDE DE ESGOTO;CONJUNTO HABITACIONAL SITIO CONCEICAO;AR-IQ;;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.58082;-46.38812
3362;IND;;295;1993;À ELETROPAULO, ASSUNTO: ABERTURA DE AGÊNCIA, LOCAL:PQ. EDU CHAVES BAIRRO: EDU CHAVES.;;AGENCIA DA ELETROPAULOELETROPAULO;;AR-MG;PARQUE EDU CHAVES;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;;
3363;IND;;296;1993;À ELETROPAULO, ASSUNTO: INSTALAÇÃO DE LÂMPADA DE MERCÚRIO, LOCAL: RUA MILLAN, POSTE N. SPU 4 17905 - BAIRRO: JD. ESTHER.;;ILUMINACAO PUBLICA;JOAO MILAN, R.;AR-BT;JARDIM ESTER (AR-BT);DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.58507;-46.75867
3364;IND;;297;1993;AO SR. PREFEITO ASSUNTO: ILUMINAÇÃO PÚBLICA, LOCAL: CJ. HABITACIONAL JOVA RURAL B3, BAIRRO: JAÇANÃ.;;ILUMINACAO PUBLICAJACANA;CONJUNTO HABITACIONAL JOVA RURAL;AR-ST;;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.45169;-46.57754
3365;IND;;298;1993;AO SR. PREFEITO ASSUNTO: ILUMINAÇÃO PÚBLICA, LOCAL: RUA KOTINDA, BAIRRO: JD. CORISCO.;;CANTAREIRAILUMINACAO PUBLICA;KOTINDA, R.;AR-ST;;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.43111;-46.58905
3366;IND;;299;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO DE CORREGO, LOCAL: ENTRE AS RUAS MINISTRO JUNQUEIRA AIRES E ALFREDO FERREIRA DE CARVALHO. PROXIMO DA LINHA DA FEPASA, BAIRRO: JD. 4. CENTENÁRIO.;;CANALIZACAO DE CORREGO;ALFREDO FERREIRA DE CARVALHO, R.JUNQUEIRA AIRES, MIN., R.;AR-CS;JARDIM QUARTO CENTENARIO;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.70604;-46.68643
3367;IND;;300;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO ASFÁLTICA, LOCAL: RUA DA LEI-VIELA PARTICULAR, BAIRRO: VILA RUI BARBOSA.AR/PENHA.;;PAVIMENTACAO;LEI, R. DA;AR-PE;VILA RUI BARBOSA;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.5091;-46.52532
3368;IND;;301;1993;AO SR. SECRETÁRIO DE SEGURANÇA PÚBLICA, ASSUNTO: POLICIAMENTO OS TENSIVO, LOCAIS: RUA GERMINO GOMES DA SILVA E RUA DOMINICIANO RAMOS, BAIRRO: PARFQUE CRUZEIRO.;;DISTRITO POLICIAL, 70.POLICIAMENTO;DOMINICIANO RAMOS, R.GERMINO GOMES DA SILVA, R.;;PARQUE CRUZEIRO DO SUL (A;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;None;None
3369;IND;;302;1993;AO SR. PREFEITO ASSUNTO: REDUTOR DE VELOCIDADE, NA RUA ASSIS DE VASCONCELOS, NO JARDIM RECORD.;;REDUTOR DE VELOCIDADE;ASSIS VASCONCELOS, R.;AR-PE;JARDIM RECORD;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.57416;-46.52592
3370;IND;;303;1993;AO SR. PREFEITO MUNICIPAL, ASSUNTO: REDUTOR DE VELOCIDADE PARA A RUA ITAMONTE, ALT. DO 2000, NO BAIRRO JARDIM BRASIL.;;REDUTOR DE VELOCIDADE;ITAMONTE, R.;AR-MG;JARDIM BRASIL (AR-MG);ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.48234;-46.5658699
3371;IND;;304;1993;AO PRESIDENTE DA TELESP ASSUNTO: INSTALAÇÃO DE UM TELEFONE PÚ BLICO TIPO ORELHÃO, PARA A RUA CAETANO BASSO, PRÓXIMO AO NÚMERO 228, PARK SAVOY CITY.;;TELEFONE PUBLICO;CAETANO BASSO, R.;AR-PE;PARQUE SAVOY CITY;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.56174;-46.48605
3372;IND;;305;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÕA DE SANITÁRIO PÚBLICO,LOCAL: LARGO SÃO FRANCISCO, BAIRRO: CENTRO.;;HIGIENE PUBLICA/ZONA CENTRALSANITARIOS;SAO FRANCISCO, LG.;AR-SE;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.54955;-46.63703
3373;IND;;306;1993;AO SR. PREFEITO ASSUNTO: MODIFICAÇÃO PARCIAL DO SENTIDO DE DIREÇÃO, LOCAL: RUA DOMNA MARIA PAULA, BAIRRO: CENTRO.;;MUDANCA DE MAO/TRAFEGO URBANO/ZONA CENTRALSINALIZACAO DE TRANSITO;MARIA PAULA, R.;;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.55202;-46.63914
3374;IND;;307;1993;AO SR. PREFEITO ASSUNTO: ESTABELECER MÃO ÚNICA DE DIREÇÃO EM VIA PÚBLICA, LOCAL: RUA PINTASSILGO, EM TODA A SUA EXTENSÃO,BAIRRO: MOEMA.;;MAO UNICA/MUDANCA DE MAO/SINALIZACAO DE TRANSITOMOEMA;PINTASSILGO, R. (AR-VM);;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.60362;-46.67363
3375;IND;;308;1993;AO SR. PREFEITO ASSUNTO: MELHORAMENTO PÚBLICO EM ÁREA DE PRO PRIEDADE DO MUNICÍPIO, LOCAL: RUA NICOLAU JACINTO AO LADO DO NO. 681 JARDIM NORDESTE, BAIRRO: JD. NORDESTE.;;CAPINA/GALERIA DE AGUAS PLUVIAISDESRATIZACAO/LIMPEZA DE TERRENO;NICOLAU JACINTO, AV.;;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.5254;-46.48445
3376;IND;;309;1993;AO SR. PREFEITO ASSUNTO: LOMBADA NA ALAMEDA DOS INDIGÉNAS, NO BAIRRO DE INDIANÓPOLIS.;;INDIANOPOLIS/REDUTOR DE VELOCIDADELOMBADA;INDIGENAS, AL. DOS;;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.60813;-46.6504199
3377;IND;;310;1993;AO SR. PREFEITO ASSUNTO: PRAÇA PÚBLICA ABANDONADA, LOCAL: PRAÇA INOMINADA LOCALIZADA ENTRE AS RUAS MANOEL VAZ E AV. BATISTA VITORIANO, BAIRRO: JD. CONSÓRCIO.;;ILUMINACAO PUBLICA/PRACALIMPEZA PUBLICA;JOAO BATISTA DI VITORIANO, AV.MANUEL VAZ, R.;;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.67101;-46.6739
