;Sigla da Matéria Legislativa;Ano da propositura;Número da propositura;Ano da propositura.1;Ementa (texto em linha única);Ind. Destinatário;Ind. Motivo;Ind. Endereco;Ind. Adm.Regional;Ind. Bairro;Nome;Partido (último)
3115;IND;;48;1993;AO SR. PREFEITO ASSUNTO: ESTUDOS PARA CONSTRUÇÃO DE UMA UNIDADE DO CORPO DE BOMBEIROS EM PERÚS.;;CORPO DE BOMBEIROS;;AR-PR;PERUS (BAIRRO);JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
3154;IND;;87;1993;AO SR. PREFEITO ASSUNTO: CORTE DE MATO E LIMPEZA, LOCAL:CEMITÉRIO DE VILA NOVA CACHOEIRINHA, BAIRRO: CACHOEIRINHA, AR/FREGUESIA DO Ó.;;CAPINA/LIMPEZA PUBLICACEMITERIO VILA NOVA CACHOEIRINHA;;AR-FO;VILA NOVA CACHOEIRINHA;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR
3169;IND;;102;1993;SR. GOVERNADOR DO EST. DE SÃO PAULO ESTUDOS PARA A IMPLANTAÇÃO DO PROLONGAMENTO DA LINHA LESTE/OESTE DO METRÔ, ATÉ A V.MORRO GRANDE, NA FREGUESIA DO Ó;;ESTACAO DE METROLINHA DE METRO;;AR-FO;VILA MORRO GRANDE;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
3214;IND;;147;1993;AO SR. PREFEITO ASSUNTO:INSTALADA UMA ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL NO BAIRRO ALTOS DE VILA PRUDENTE.;;ASSOCIACAO FEMININA PRO MELHORAMENTOS JD.S.ROBERTOESCOLA MUNICIPAL DE EDUCACAO INFANTIL;;AR-VP;ALTOS DE VILA PRUDENTE;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL
3216;IND;;149;1993;AO SR. PREFEITO ASSUNTO: INSTALADO UM POSTO MÉDICO NO JD. SÃO ROBERTO.;;ASSOCIACAO FEMININA PRO MELHORAMENTOS JD.S.ROBERTOPOSTO DE SAUDE;;AR-VP;JARDIM SAO ROBERTO;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL
3217;IND;;150;1993;AO SR. PREFEITO ASSUNTO: SERVIÇO DE LIMPEZA DE BOCA DE LOBO, CAPINAÇÃO, TAPA BURACOS NO JARDIM SÃO ROBERTO.;;ASSOCIACAO FEMININA PRO MELHORAMENTOS JD.S.ROBERTOLIMPEZA DE BOCA DE LOBO;;AR-VP;JARDIM SAO ROBERTO;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL
3218;IND;;151;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE CAMPO DE FUTEBOL E ÁREA DE LAZER NO JARDIM SÃO ROBERTO, ALTO DE VILA PRUDENTE.;;AREA DE LAZER/CAMPO DE FUTEBOLASSOCIACAO FEMININA PRO MELHORAMENTOS JD.S.ROBERTO;;;ALTOS DE VILA PRUDENTE;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL
3225;IND;;158;1993;AO SR. PREFEITO ASSUNTO. CRIAÇÃO DE LINHA DE ÔNIBUS VILA BRASI LÂNDIA/METRÔ SANTA, LOCAL:VILA BRASILÂNDIA/ESTAÇÃO METRÔ SANTANA.;;ESTACAO DE METRO SANTANA/ONIBUSLINHA DE ONIBUS/TRANSPORTE COLETIVO URBANO;;;VILA BRASILANDIA;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR
3242;IND;;175;1993;AO SR. PREFEITO ASSUNTO: INSTALADA UMA LANCHONETE NO VELÓRIO DA VILA FORMOSA.;;CEMITERIO DE VILA FORMOSA/VELORIO DE VILA FORMOSALANCHONETE;;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA
3248;IND;;181;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE PASSARELA PARA TRAVESSA DE PEDESTRE EM FRENTE AO SPORTCLUBE CORINTHIANS PAULISTA.;;PASSARELA/SPORT CLUB CORINTHIANS PAULISTAPEDESTRE;;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA
3254;IND;;187;1993;AO SR. PREFEITO ASSUNTO: ELABORAÇÃO DE PL. POSSIBILITANDO AOS INATIVOS E PENSIONISTAS DO MUNICIPIO O PEDIDO DE REVISÃO DE SEUS PROVENTOS E PENSÕES.;;PENSIONISTA/PROJETO DE LEI/PROVENTOSPENSOES/SERVIDOR APOSENTADO;;;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
3256;IND;;189;1993;AO SR. PREFEITO ASSUNTO: PROVIDÊNCIAS NO SENTIDO DE COIBIR OS ABUSOS, QUE VÊM GENERALIZANDO, DA DISTRIBUIÇÃO DOS CHAMADOS VOLANTES IMPRESSOS NAS VIAS PÚBLICAS DE NOSSA CAPITAL, EM OSTENSIVA VIOLAÇÃO DA LEGISLAÇÃO EM VIGOR.;;COMERCIO DE IMOVEL/LIMPEZA PUBLICA/MULTAIMPRESSO PUBLICITARIO/PROPAGANDA;;;;MURILLO ANTUNES ALVES;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3278;IND;;211;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE QUARTEIS DE CORPO DE BOMBEIROS, NOS BAIRROS DE CAMPO LIMPO PAULISTA E DE PERUS.;;CAMPO LIMPO/PERUS (DISTRITO)/QUARTELCORPO DE BOMBEIROS;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
3287;IND;;220;1993;SR. PREFEITO INSTALAÇÃO DE ÔNIBUS ESTAÇÃO BARRA FUNDA DO ME TRÔ/CASA VERDE, BAIRRO BARRA FUNDA E CASA VERDE, AR/FÓ;;BARRA FUNDA/ESTACAO DE METRO BARRA FUNDACASA VERDE/ITINERARIO DE ONIBUS/LINHA DE ONIBUS;;;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR
3297;IND;;230;1993;SR. PREFEITO IMPLANTAÇÃO DE LINHA DE ÔNIBUS, NO PONTO INICIAL NAAV.BUENOS AIRES X AV. ENTRE RIOS, PROXIMIDADES DO PARQUE INFANTIL, V.BUENOS AIRES, PENHA, AR/PENHA;;ESTACAO DE METRO VILA MATILDELINHA DE ONIBUS;;AR-PE;VILA BUENOS AIRES (AR-PE);WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR
3326;IND;;259;1993;AO SR. PREFEITO ASSUNTO: MANTER UMA OU MAIS CADEIRAS DE RODAS, NOS CEMITÉRIOS MUNICIPAIS, PARAUSO DE PESSOAS COM DIFICULDADES DE LOCOMOÇÃO NO ACOMPANHAMENTO DE ENTERROS OU VISITAS ÀS SEPULTURA.;;CADEIRA DE RODAS/DEFICIENTE FISICOCEMITERIO;;;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3333;IND;;266;1993;AO SR. PREFEITO MUNICIPAL, SE DIGNE ADOTAR AS PROVIDÊNCIAS NECES SÁRIAS, NO SENTIDO DE QUE O MOTORISTAS DE TÁXIS SEJAM AUTORIZADOS A APANHAR PASSAGEIROS NAS FAIXAS PRIVATIVAS OU CORREDORES DE ÔNIBUS.;;CORREDOR DE ONIBUS/TAXISTATAXI;;;;VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO
3347;IND;;280;1993;SR. PREFEITO INSTALAÇÃO DE PONTOS DE LUZ EM TODAS AS PARADAS DE ÔNIBUS DO MUNICÍPIO DE SÃO PAULO;;ILUMINACAO PUBLICA/SEGURANCA PUBLICAPONTO DE ONIBUS;;;;ZULAIE COBRA RIBEIRO;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
3350;IND;;283;1993;"SR. PREFEITO ATERRO E ALAMBRADO NO CAMPO DE FUTEBOL ""JD. STA. MARIA, AR/ITAQUERA";;ATERRO/CERCACAMPO DE FUTEBOL;;AR-IQ;JARDIM SANTA MARIA (AR-IQ;JOSE FERREIRA DO NASCIMENTO;PARTIDO PROGRESSISTA BRASILEIRO
3362;IND;;295;1993;À ELETROPAULO, ASSUNTO: ABERTURA DE AGÊNCIA, LOCAL:PQ. EDU CHAVES BAIRRO: EDU CHAVES.;;AGENCIA DA ELETROPAULOELETROPAULO;;AR-MG;PARQUE EDU CHAVES;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3389;IND;;322;1993;SR. PREFEITO CANALIZAÇÃO DO CÓRREGO DO TIJUCO PRETO, JD. DAS OLIVEIRAS, AR/MP;;CANALIZACAO DE CORREGOCORREGO TIJUCO PRETO;;AR-MP;JARDIM DAS OLIVEIRAS (AR-;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3426;IND;;359;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO DE LINHA DE ÔNIBUS, JD. MACEDÔNIA/TERMINAL STO AMARO, LOCAL:VILA MACEDÔNIA, BAIRRO: STO. AMARO.;;LINHA DE ONIBUS/TERMINAL DE ONIBUS SANTO AMAROSANTO AMARO;;;JARDIM MACEDONIA;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR
3437;IND;;370;1993;AO SR. PREFEITO ASSUNTO: DETERMINAR ESTUDOS VISANDO A DESAPRO PRIAÇÃO DE TERRENOS, OU USO DE TERRENOS OCIOSOS, PARA A INSTALAÇÃO DAS FEIRAS-LIVRES.;;DESAPROPRIACAO/TERRENO BALDIOFEIRA LIVRE;;;;OSVALDO GIANNOTTI;PARTIDO PROGRESSISTA BRASILEIRO
3471;IND;;404;1993;AO SR. ÇPREFEITO ASSUNTO:COLOCAÇÃO DE BANCOS NOS PONTOS DE ÔNIBUS NAS MARGINAIS PINHEIROS E TIETÊ.;;ASSENTO/MARGINAL DO RIO TIETE/PONTO DE ONIBUSMARGINAL DO RIO PINHEIROS;;;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3472;IND;;405;1993;AO SR. PREFEITO ASSUNTO: ILUMINAÇÃO NOS PONTOS DE ÔNIBUS EXISTENTES NAS MARGINAIS PINHEIROS E TIETÊ, LOCAL: MARGINAIS PINHEIRO S E TIETÊ.;;ILUMINACAO PUBLICA/MARGINAL DO RIO TIETEMARGINAL DO RIO PINHEIROS/PONTO DE ONIBUS;;;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3473;IND;;406;1993;AO SR. PREFEITO ASSUNTO: LINHA DE ÔNIBUS LIGANDO A VILA BUENOS AIRES À ESTAÇÃO VILA MATILDE DO METRÔ,LOCAL: PARQUE INFANTIL DE VILA BUENOS AIRES ATÉ A AV. CONDE DE FRONTIM, BAIRRO:VILA BUENOS AIRES.;;ESTACAO DE METRO VILA MATILDE/ONIBUSLINHA DE ONIBUS;;AR-PE;VILA BUENOS AIRES (AR-PE);NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3526;IND;;459;1993;SR. PREFEITO LIMPEZA DO TERRENO, CORTAR O MATO, ILUMINAR AS ÁR VORES E CONSERVAR A CASA DO BANDEIRANTE, MARGINAL PINHEIROS, BU TANTÃ, AR/BUTANTÃ;;BUTANTA/CASA DO BANDEIRANTE/LIMPEZA DE TERRENOCAPINA/MARGINAL DO RIO PINHEIROS;;;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3552;IND;;485;1993;SR. PREFEITO ENVIAR A CÂMARA MUNICIPAL, PROJETO DE LEI QUE DIS PONHA SOBRE A CRIAÇÃO DE CARGOS DE ECONOMISTA NO QUADRO GERAL DE PESSOAL DA PREFEITURA DO MUNICÍPIO DE SÃO PAULO;;CARGOS E FUNCOES/QUADRO GERAL DE PESSOALECONOMISTA;;;;ODILON GUEDES PINTO JUNIOR;PARTIDO DOS TRABALHADORES
3562;IND;;495;1993;AO SR. PREFEITO ASSUNTO: SOLICITANDO MEDIDAS PARA QUE A ENTRADA NOS ÔNIBUS DO SERVIÇO MUNICIPAL DE TRANSPORTES COLETIVOS VOLTE A SER FEITA PELA PORTA TRASEIRA, E O DESNÍVEL A VENCER EM CADA DEGRAU NÃO SEJA SUPERIOR A TRINTA E CINCO CENTÍMETROS.;;DEGRAU DE ONIBUS/ONIBUS/TRANSPORTE COLETIVO URBANOEMBARQUE E DESEMBARQUE DE PASSAGEIROS;;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA
3570;IND;;503;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA CRECHE, CIDADE A.E. CARVALHO.;;CRECHE;;AR-IQ;CIDADE A. E. CARVALHO;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3575;IND;;508;1993;SR. PREFEITO CONSTRUÇÃO DE UM CENTRO DA JUVENTUDE, PARA JD. DAS OLIVEIRAS, EM ITAIM PAULISTA, AR/MP;;CENTRO DA JUVENTUDEITAIM PAULISTA;;AR-MP;JARDIM DAS OLIVEIRAS (AR-;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3576;IND;;509;1993;SR. PREFEITO CONSTRUÇÃO DE UMA CRECHE, PARA JD. DAS OLIVEIRAS EM ITAIM PAULISTA, AR/MP;;CRECHEITAIM PAULISTA;;AR-MP;JARDIM DAS OLIVEIRAS (AR-;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3596;IND;;529;1993;INDICA A NECESSIDADE DE ESTUDOS PARA CESSÃO DE ÁREA POR 90 ANOS, DE ÁREA DO PARQUYE S.DOMINGOS PARA A SOC.AMIGOS DA CITY AMÉRICA.;;AR PIRITUBA/JARAGUA/SEDECESSAO DE AREA/SOCIEDADE AMIGOS DE CITY AMERICA;;;PARQUE SAO DOMINGOS;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR
3600;IND;;533;1993;AO SR. PRESIDENTE ASSUNTO: CONSTRUÇÃO DE UM CENTRO DA JUVENTUDE PARA O JD. SÃO JOÃO, NO IGUATEMI.;;CENTRO DA JUVENTUDE;;AR-SM;JARDIM SAO JOAO (IGUATEMI;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3601;IND;;534;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA CRECHE, NO JD. SÃO JOÃO, NO IGUATEMI.;;CRECHE;;AR-SM;JARDIM SAO JOAO (IGUATEMI;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3608;IND;;541;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA CRECHE, PARA A VILA INGLESA, SANTO AMARO, AR-SA:;;CRECHE;;AR-SA;VILA INGLESA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3609;IND;;542;1993;AO SR. PREFEITO ASSUNTO: COSNTRUÇÃO DE UM CENTRO DA JUVENTUDE, PARA À VILA INGLESA, EM SANTO AMARO.;;CENTRO DA JUVENTUDE;;AR-SA;VILA INGLESA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3611;IND;;544;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL, PARA JD. DOS EUCALIPTOS, EM STO AMARO.;;ESCOLA MUNICIPAL DE EDUCACAO INFANTILSANTO AMARO;;AR-SA;JARDIM DOS EUCALIPTOS (AR;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3612;IND;;545;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM POSTO DE SAÚDE, PARA O JARDIM DOS EUCALIPTOS, EM STO AMARO.;;POSTO DE SAUDESANTO AMARO;;AR-SA;JARDIM DOS EUCALIPTOS (AR;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3613;IND;;546;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA CRECHE,PARA O JARDIM DOS EUCALIPTOS, EM STO AMARO.;;CRECHESANTO AMARO;;AR-SA;JARDIM DOS EUCALIPTOS (AR;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3616;IND;;549;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA CRECHE,PARA OS MORADORES DA VILA VERA, NA PENHA.;;CRECHE;;AR-PE;VILA VERA (AR-PE);MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3617;IND;;550;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO DO CORRÊGO FRANQUINHO OU SANTA LUIZA, QUE PASSA NA VILA VERA, PENHA.;;CANALIZACAO DE CORREGOCORREGO TIQUATIRA;;AR-PE;VILA VERA (AR-PE);MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3620;IND;;553;1993;SR. PREFEITO IMPLANTANÇÃO DE UM SACOLÃO DA PREFEITURA PARA A V. ITAIM, EM ITAIM PAULISTA, AR/MP;;ITAIM PAULISTASACOLAO;;AR-MP;VILA ITAIM;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3621;IND;;554;1993;SR. PREFEITO CONSTRUÇÃO DE UM CENTRO DA JUVENTUDE, PARA A VILA ITAIM, EM ITAIM PAULISTA, AR/MP;;CENTRO DA JUVENTUDEITAIM PAULISTA;;AR-MP;VILA ITAIM;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3638;IND;;571;1993;SR. PREFEITO ILUMINAÇÃO NOS CEMITÉRIOS MUNICIPAIS;;CEMITERIO MUNICIPAL/SEGURANCA PUBLICAILUMINACAO PUBLICA;;;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
3642;IND;;575;1993;AO SR. PREFEITO ASSUNTO:IMPLANTAÇÃO DE UMA LINHA DE ÔNIBUS CIRCULAR PARA VILA CAMPESTRE, CIDADE ADEMAR, JARDIM MÍRIM.;;JARDIM MIRIAM (AR-VM)/ONIBUS CIRCULARLINHA DE ONIBUS;;;CIDADE ADEMAR;PAULO ROBERTO FARIA LIMA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3651;IND;;584;1993;"AO SR. PREFEITO ASSUNTO: ESTÁDIO PAULO MACHADO DE CARVALHO-PACAEMBÚ: ABUSO NOS PREÇOS COBRADOS PELOS COMERCIANTES; FALTA DE HIGIENE POR PARTE DOS VENDEDORES, PROIBIÇÃO DE VENDA DE BEBIDAS EM COPOS NOS BALÇÕES.";;COMERCIO DE ALIMENTO/HIGIENE PUBLICA/PRECOESTADIO MUNICIPAL DO PACAEMBU;;;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR
3654;IND;;587;1993;AO SR. PREFEITO ASSUNTO: CONCESSÃO DE ISENÇÃO DO PAGAMENTO DO IMPOSTO TERRITORIAL URBANO ÀS ENTIDADES SEM FINS LUCRATIVOS, DU RANTE O PERÍODO DE CONSTRUÇÃO DE OBRA APROVADA PELA PREFEITURA.;;ASSOCIACAO SEM FINS LUCRATIVOS/ISENCAO TRIBUTARIAIPTU/SEDE;;;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR
3665;IND;;598;1993;AO SR. PREFEITO ASSUNTO: DESMEMBRAMENTO DA ÀREA, DO JARDIM DOS EUCALIPTOS,EM SANTO.;;LOTEAMENTOTERRAS FEDERAIS;;AR-SA;JARDIM DOS EUCALIPTOS (AR;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3680;IND;;613;1993;AO SR. PREFEITO ASSUNTO:POLICIAMENTO NOS CEMITÉRIOS MUNICIPAIS, EM VIRTUDE DAS VIOLAÇÕES DOS TÚMULOS.;;CEMITERIO/POLICIAMENTOGUARDA CIVIL METROPOLITANA - GCM;;;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3689;IND;;622;1993;AO SR. PREFEITO ASSUNTO: CESSÃO DE ÁREA PARA A CONSTRUÇÃO DE DUAS QUADRAS DE FUTEBOL E CONSTRUÇÃO DA SEDE DA FEDERAÇÃO PAULIS TA DE FUTEBOL SOCIETY, LOCAL:RUA PEDRO DE TOLEDO, AO LADO DA PISTA DE BICICROSS.;;CENTRO OLIMPICO DE TREINAM. E PESQ. MAR. ARI PIRESCESSAO DE AREA/QUADRA DE ESPORTES/SEDE;;;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR
3705;IND;;638;1993;SR. PREFEITO CANALIZAÇÃO DO CÓRREGO DA RAPADURA, QUE TÊM INÍCIO NO JD. TEXTIL, NA V.FORMOSA E TERMINA NO RIO ARICANDUVA, AR/MO;;CANALIZACAO DE CORREGOCORREGO RAPADURA;;AR-MO;VILA FORMOSA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3712;IND;;645;1993;SR. PREFEITO CONSTRUÇÃO DE UM CENTRO DA JUVENTUDE, PARA O PARQUE SANTA MADALENA, SAPOPEMBA, AR/VP;;CENTRO DA JUVENTUDESAPOPEMBA;;AR-VP;PARQUE SANTA MADALENA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3713;IND;;646;1993;SR. PREFEITO CONSTRUÇÃO DE UMA CRECHE, PARA O PARQUE SANTA MADA LENA, NO SAPOPEMBA, AR/VP;;CRECHESAPOPEMBA;;AR-VP;PARQUE SANTA MADALENA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3728;IND;;661;1993;SR. PREFEITO CANALIZAÇÃO DO CÓRREGO PONTE RASA, VILA BUENOS AIRES, AR/PENHA;;CANALIZACAO DE CORREGOCORREGO PONTE RASA;;AR-PE;VILA BUENOS AIRES (AR-PE);DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3745;IND;;678;1993;SR. PREFEITO ESTUDOS COM O OBJETIVO DE QUE OSETOR DE APROVAÇÃO DE PLANTAS DA SEHAB, E DEMAIS EXPEDIENTES, SEJAM DESCENTRALIZADOS COM A INSTALAÇÃO DE DEPARTAMENTOS NAS ZONAS LESTE,OESTE,NORTE E SUL, DA CAPITAL, ATRAVÉS DE REGIONAIS EXISTENTES;;ATIVACAO DE ORGAO PUBLICOPOSTO DE APOIO AO TRANSITO;;;;EMILIO MENEGHINI;PARTIDO PROGRESSISTA BRASILEIRO
3753;IND;;686;1993;SR. GOVERNADOR DO ESTADO DE SÃO PAULO CONSTRUÇÃO DE ESCOLA DE PRIMEIRO E SEGUNDO GRAUS, JD. LAPENA, - AR/S.MIGUEL PAULISTA;;ESCOLA MUNICIPAL DE PRIMEIRO E SEGUNDO GRAUS;;AR-MP;JARDIM LAPENA;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3776;IND;;709;1993;AO SR. PREFEITO ASSUNTO: ATIVAÇÃO DPS PÁTEOS DE APOIO AO TRÂN SITO: 09 DE JULHO, GLICÉRIO, VILA MARIA, ANHANGUERA E BANDEIRAN TES, VISTO QUE AS MESMAS ENCONTRAM-SE DESATIVADAS DESDE 1991, POR FALTA DE SEGURANÇA FÍSICA.;;ATIVACAO DE ORGAO PUBLICOPOSTO DE APOIO AO TRANSITO;;;;PAULO ROBERTO FARIA LIMA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
3803;IND;;736;1993;SR. PREFEITO / CANALIZACAO DO RIO TABOAO, RIO TABOAO, VILA ANTONI ETA, AR/MOOCA;;CANALIZACAO DE CORREGOCORREGO TABOAO;;AR-MO;VILA ANTONIETA (AR-MO);JOSE FERREIRA DO NASCIMENTO;PARTIDO PROGRESSISTA BRASILEIRO
3804;IND;;737;1993;SR. PREFEITO DESTINAR A RECEITA DA ZONA AZUL A SANTA CASA DE MISERICORDIA;;ARRECADACAO/RECEITA PUBLICA/ZONA AZULASSISTENCIA MEDICA/SANTA CASA DE MISERICORDIA;;;;PAULO SEITI KOBAYASHI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
3842;IND;;775;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE UM POSTO DE SAÚDE NA RE GIÃO DOS BAIRROS JARDIM S. ROBERTO, ALTOS DE VILA PRUDENTE, VILA CARDOSO FRANCO E CONJ. JAÚ, A.R. DE VILA PRUDENTE.;;JARDIM SAO ROBERTOPOSTO DE SAUDE;;AR-VP;ALTOS DE VILA PRUDENTE;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL
3884;IND;;817;1993;À DOUTA MESA ASSUNTO:ESTUDOS VISANDO À EXTENSÃO DA FAIXA ETÁRIA PARA ATÉ 24 MESES NO ATENDIMENTO DA CRECHE DA CÂMARA,QUE SEJA VE RIFICADA A POSSIBILIDADE DE A CÂMARA FIRMAR CONVÊNIO COM CRECHES PROXIMAS AO PALÁCIO ANCHIETA.;;BERCARIO/CONVENIO/CRECHE/FILHO DE SERVIDOR DA CMSPCMSP;;;;ANNA MARIA MARTINS SOARES;PARTIDO COMUNISTA DO BRASIL
3885;IND;;818;1993;À DOUTA MESA ASSUNTO: SUBSTITUIÇÃO DA CAMPANHIA DO ELEVADOR PRIVATIVO POR OUTRA COM SONORIDADE MAIS SUAVE, PARA QUE AS FUN ÇÕES AUDITIVAS DAS ASCENSORISTAS NÃO FIQUEM PREJUDICADAS.;;ASCENSORISTA/ELEVADOR PRIVATIVO (CMSP)CMSP/POLUICAO SONORA;;;;ANNA MARIA MARTINS SOARES;PARTIDO COMUNISTA DO BRASIL
3886;IND;;819;1993;À DOUTA MESA ASSUNTO: ESTUDOS VISANDO À AMPLIAÇÃO DA ÁREA EXTERNA DA CRECHE DA CÂMARA PARA O BANHO DE SOL DOS FILHOS DOS SERVIDORES.;;BERCARIO/FILHO DE SERVIDOR DA CMSPCMSP;;;;ANNA MARIA MARTINS SOARES;PARTIDO COMUNISTA DO BRASIL
3894;IND;;827;1993;SR. PREFEITO POLICIAMENTO EFEITOVO NOS VIADUTOS E PASSARELAS DO CENTRODA CIDADE DE SÃO PAULO, POR ELEMENTOS DA GUARDA CIVIL METROPOLITANA;;GUARDA CIVIL METROPOLITANA - GCM/POLICIAMENTOPASSARELA/VIADUTO/ZONA CENTRAL;;;;EDIVALDO ALVES ESTIMA;PARTIDO POPULAR SOCIALISTA
3895;IND;;828;1993;"SR. PREFEITO REGULARIZAR, NORMALIZAR E CREDENCIAR A CIRCULAÇÃO DE ÔNIBUS CHAMADAS CLANDESTINOS, NA CIDADE DE SÃO PAULO; PROCEDER VEÍCULOS QUE NÃO APRESENTAM CONDIÇÕES DE SEGURANÇA, AOS USUÁRIOS; ESTABELECER ITINERÁRIO E HORÁRIOS PARA A CIRCULAÇÃO DOS ONIBUS";;FISCALIZACAO DE ONIBUS/ITINERARIO DE ONIBUSHORARIO DE ONIBUS/ONIBUS IRREGULAR/REGULARIZACAO;;;;EDIVALDO ALVES ESTIMA;PARTIDO POPULAR SOCIALISTA
3905;IND;;838;1993;"SABESP REDE DE ÁGUAS E ESGOTOS NO JD. DA CONQUISTA, CONHECIDO COMO ""SITIÃO DO CARRÃOZINHO""";;REDE DE AGUA/SABESPREDE DE ESGOTO;;AR-SM;JARDIM DA CONQUISTA;ARNALDO DE ABREU MADEIRA;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
